noHT, soc-LiveJournal1, 16, 4.672050, 2.96, 54.25, 0, 1, 160
noHT, soc-LiveJournal1, 16, 4.681922, 2.96, 54.25, 0, 1, 160
noHT, soc-LiveJournal1, 16, 1.533825, 2.96, 165.33, 0, 16, 160
noHT, soc-LiveJournal1, 16, 1.513875, 2.96, 167.81, 0, 16, 160
noHT, soc-LiveJournal1, 16, 1.469148, 2.95, 172.30, 0, 16, 160
noHT, soc-LiveJournal1, 16, 1.275130, 2.99, 200.88, 0, 64, 160
noHT, soc-LiveJournal1, 16, 1.271383, 2.97, 200.33, 0, 64, 160
noHT, soc-LiveJournal1, 16, 1.273199, 2.98, 200.35, 0, 64, 160
noHT, soc-LiveJournal1, 16, 1.323368, 3.01, 195.13, 0, 256, 160
noHT, soc-LiveJournal1, 16, 1.324957, 3.02, 195.05, 0, 256, 160
noHT, soc-LiveJournal1, 16, 1.335042, 3.01, 193.11, 0, 256, 160
noHT, soc-LiveJournal1, 16, 1.581349, 3.07, 166.34, 0, 1024, 160
noHT, soc-LiveJournal1, 16, 1.555200, 3.06, 168.68, 0, 1024, 160
noHT, soc-LiveJournal1, 16, 1.517370, 3.07, 173.39, 0, 1024, 160
noHT, soc-LiveJournal1, 16, 1.499469, 3.05, 174.28, 0, 1024, 160
noHT, soc-LiveJournal1, 16, 1.574679, 3.06, 166.30, 0, 1024, 160
noHT, soc-LiveJournal1, 16, 1.526630, 3.06, 171.52, 0, 1024, 160
noHT, soc-LiveJournal1, 16, 1.266567, 3.06, 206.97, 4, 1024, 160
noHT, soc-LiveJournal1, 16, 1.304001, 3.07, 201.62, 4, 1024, 160
noHT, soc-LiveJournal1, 16, 1.277498, 3.06, 205.10, 4, 1024, 160
noHT, soc-LiveJournal1, 16, 1.186170, 3.06, 220.73, 16, 1024, 160
noHT, soc-LiveJournal1, 16, 1.180991, 3.07, 222.91, 16, 1024, 160
noHT, soc-LiveJournal1, 16, 1.192404, 3.06, 220.05, 16, 1024, 160
noHT, soc-LiveJournal1, 16, 1.146824, 3.09, 231.18, 64, 1024, 160
noHT, soc-LiveJournal1, 16, 1.125230, 3.09, 235.57, 64, 1024, 160
noHT, soc-LiveJournal1, 16, 1.122536, 3.10, 237.05, 64, 1024, 160
noHT, soc-LiveJournal1, 16, 1.051617, 3.11, 253.43, 256, 1024, 160
