algorithm, graph, num_threads, time (s), work, speed, vgc_threshold, batch_size, batches_per_subiter
noHT, web-Stanford, 8, 0.296602, 1.69, 22.68, 0, 1, 8
noHT, web-Stanford, 8, 0.272144, 1.69, 24.76, 0, 1, 8
noHT, web-Stanford, 8, 0.297494, 1.69, 22.68, 0, 1, 8
noHT, web-Stanford, 8, 0.238371, 1.70, 28.41, 0, 1, 40
noHT, web-Stanford, 8, 0.231490, 1.70, 29.32, 0, 1, 40
noHT, web-Stanford, 8, 0.226385, 1.72, 30.34, 0, 1, 40
noHT, web-Stanford, 8, 0.204933, 1.73, 33.55, 0, 1, 80
noHT, web-Stanford, 8, 0.223090, 1.71, 30.57, 0, 1, 80
noHT, web-Stanford, 8, 0.233643, 1.71, 29.14, 0, 1, 80
noHT, web-Stanford, 8, 0.235731, 1.72, 29.08, 0, 1, 160
noHT, web-Stanford, 8, 0.232564, 1.72, 29.50, 0, 1, 160
noHT, web-Stanford, 8, 0.215759, 1.72, 31.75, 0, 1, 160
noHT, web-Stanford, 8, 0.305213, 1.69, 22.09, 4, 1, 8
noHT, web-Stanford, 8, 0.289945, 1.69, 23.18, 4, 1, 8
noHT, web-Stanford, 8, 0.275469, 1.69, 24.45, 4, 1, 8
noHT, web-Stanford, 8, 0.223788, 1.73, 30.74, 4, 1, 40
noHT, web-Stanford, 8, 0.207083, 1.73, 33.29, 4, 1, 40
noHT, web-Stanford, 8, 0.230083, 1.71, 29.60, 4, 1, 40
noHT, web-Stanford, 8, 0.213054, 1.71, 31.92, 4, 1, 80
noHT, web-Stanford, 8, 0.223916, 1.71, 30.37, 4, 1, 80
noHT, web-Stanford, 8, 0.214071, 1.71, 31.80, 4, 1, 80
noHT, web-Stanford, 8, 0.228888, 1.75, 30.46, 4, 1, 160
noHT, web-Stanford, 8, 0.192306, 1.72, 35.67, 4, 1, 160
noHT, web-Stanford, 8, 0.213778, 1.73, 32.18, 4, 1, 160
noHT, web-Stanford, 8, 0.284064, 1.69, 23.74, 16, 1, 8
noHT, web-Stanford, 8, 0.286642, 1.68, 23.42, 16, 1, 8
noHT, web-Stanford, 8, 0.275442, 1.69, 24.41, 16, 1, 8
noHT, web-Stanford, 8, 0.216832, 1.72, 31.56, 16, 1, 40
noHT, web-Stanford, 8, 0.220164, 1.70, 30.70, 16, 1, 40
noHT, web-Stanford, 8, 0.211243, 1.74, 32.74, 16, 1, 40
noHT, web-Stanford, 8, 0.210800, 1.71, 32.40, 16, 1, 80
noHT, web-Stanford, 8, 0.192949, 1.71, 35.41, 16, 1, 80
noHT, web-Stanford, 8, 0.193223, 1.74, 35.98, 16, 1, 80
noHT, web-Stanford, 8, 0.197193, 1.71, 34.62, 16, 1, 160
noHT, web-Stanford, 8, 0.188397, 1.74, 36.72, 16, 1, 160
noHT, web-Stanford, 8, 0.212488, 1.75, 32.89, 16, 1, 160
noHT, web-Stanford, 8, 0.253042, 1.68, 26.49, 64, 1, 8
noHT, web-Stanford, 8, 0.266195, 1.69, 25.29, 64, 1, 8
noHT, web-Stanford, 8, 0.259058, 1.68, 25.90, 64, 1, 8
noHT, web-Stanford, 8, 0.192402, 1.71, 35.47, 64, 1, 40
noHT, web-Stanford, 8, 0.214296, 1.71, 31.80, 64, 1, 40
noHT, web-Stanford, 8, 0.223993, 1.70, 30.31, 64, 1, 40
noHT, web-Stanford, 8, 0.195919, 1.73, 35.10, 64, 1, 80
noHT, web-Stanford, 8, 0.215955, 1.70, 31.38, 64, 1, 80
noHT, web-Stanford, 8, 0.204292, 1.73, 33.82, 64, 1, 80
noHT, web-Stanford, 8, 0.194828, 1.73, 35.42, 64, 1, 160
noHT, web-Stanford, 8, 0.207245, 1.76, 33.76, 64, 1, 160
noHT, web-Stanford, 8, 0.182341, 1.70, 37.26, 64, 1, 160
noHT, web-Stanford, 8, 0.279218, 1.69, 24.17, 256, 1, 8
noHT, web-Stanford, 8, 0.278722, 1.68, 24.02, 256, 1, 8
noHT, web-Stanford, 8, 0.270123, 1.69, 24.89, 256, 1, 8
noHT, web-Stanford, 8, 0.206536, 1.71, 33.05, 256, 1, 40
noHT, web-Stanford, 8, 0.200219, 1.69, 33.69, 256, 1, 40
noHT, web-Stanford, 8, 0.182947, 1.69, 36.90, 256, 1, 40
noHT, web-Stanford, 8, 0.198064, 1.69, 34.05, 256, 1, 80
noHT, web-Stanford, 8, 0.184004, 1.70, 36.92, 256, 1, 80
noHT, web-Stanford, 8, 0.190948, 1.69, 35.33, 256, 1, 80
noHT, web-Stanford, 8, 0.182010, 1.72, 37.73, 256, 1, 160
noHT, web-Stanford, 8, 0.189010, 1.71, 36.09, 256, 1, 160
noHT, web-Stanford, 8, 0.194392, 1.74, 35.60, 256, 1, 160
noHT, web-Stanford, 8, 0.167483, 1.70, 40.45, 0, 16, 8
noHT, web-Stanford, 8, 0.168478, 1.68, 39.81, 0, 16, 8
noHT, web-Stanford, 8, 0.165252, 1.69, 40.73, 0, 16, 8
noHT, web-Stanford, 8, 0.143810, 1.71, 47.25, 0, 16, 40
noHT, web-Stanford, 8, 0.150324, 1.72, 45.65, 0, 16, 40
noHT, web-Stanford, 8, 0.144298, 1.70, 47.07, 0, 16, 40
noHT, web-Stanford, 8, 0.140630, 1.72, 48.83, 0, 16, 80
noHT, web-Stanford, 8, 0.145025, 1.74, 47.93, 0, 16, 80
noHT, web-Stanford, 8, 0.141106, 1.75, 49.46, 0, 16, 80
noHT, web-Stanford, 8, 0.142674, 1.73, 48.32, 0, 16, 160
noHT, web-Stanford, 8, 0.139860, 1.76, 50.03, 0, 16, 160
noHT, web-Stanford, 8, 0.142926, 1.74, 48.61, 0, 16, 160
noHT, web-Stanford, 8, 0.165847, 1.68, 40.38, 4, 16, 8
noHT, web-Stanford, 8, 0.165753, 1.70, 40.90, 4, 16, 8
noHT, web-Stanford, 8, 0.168889, 1.70, 40.10, 4, 16, 8
noHT, web-Stanford, 8, 0.139716, 1.73, 49.31, 4, 16, 40
noHT, web-Stanford, 8, 0.140429, 1.71, 48.55, 4, 16, 40
noHT, web-Stanford, 8, 0.133528, 1.71, 51.12, 4, 16, 40
noHT, web-Stanford, 8, 0.130154, 1.71, 52.33, 4, 16, 80
noHT, web-Stanford, 8, 0.132447, 1.72, 51.81, 4, 16, 80
noHT, web-Stanford, 8, 0.130818, 1.73, 52.62, 4, 16, 80
noHT, web-Stanford, 8, 0.133125, 1.73, 51.80, 4, 16, 160
noHT, web-Stanford, 8, 0.131890, 1.72, 51.96, 4, 16, 160
noHT, web-Stanford, 8, 0.127052, 1.73, 54.16, 4, 16, 160
noHT, web-Stanford, 8, 0.155711, 1.71, 43.87, 16, 16, 8
noHT, web-Stanford, 8, 0.157265, 1.71, 43.28, 16, 16, 8
noHT, web-Stanford, 8, 0.156075, 1.72, 43.82, 16, 16, 8
noHT, web-Stanford, 8, 0.126506, 1.71, 53.90, 16, 16, 40
noHT, web-Stanford, 8, 0.131893, 1.74, 52.61, 16, 16, 40
noHT, web-Stanford, 8, 0.135709, 1.70, 49.80, 16, 16, 40
noHT, web-Stanford, 8, 0.123257, 1.75, 56.61, 16, 16, 80
noHT, web-Stanford, 8, 0.130140, 1.75, 53.51, 16, 16, 80
noHT, web-Stanford, 8, 0.118101, 1.72, 57.96, 16, 16, 80
noHT, web-Stanford, 8, 0.127181, 1.72, 53.89, 16, 16, 160
noHT, web-Stanford, 8, 0.124692, 1.72, 55.06, 16, 16, 160
noHT, web-Stanford, 8, 0.124339, 1.74, 55.80, 16, 16, 160
noHT, web-Stanford, 8, 0.150307, 1.69, 44.83, 64, 16, 8
noHT, web-Stanford, 8, 0.149133, 1.67, 44.71, 64, 16, 8
noHT, web-Stanford, 8, 0.153426, 1.70, 44.09, 64, 16, 8
noHT, web-Stanford, 8, 0.115110, 1.69, 58.38, 64, 16, 40
noHT, web-Stanford, 8, 0.120785, 1.69, 55.87, 64, 16, 40
noHT, web-Stanford, 8, 0.119653, 1.73, 57.69, 64, 16, 40
noHT, web-Stanford, 8, 0.111515, 1.77, 63.17, 64, 16, 80
noHT, web-Stanford, 8, 0.112201, 1.76, 62.63, 64, 16, 80
noHT, web-Stanford, 8, 0.114476, 1.72, 59.78, 64, 16, 80
noHT, web-Stanford, 8, 0.106686, 1.72, 64.08, 64, 16, 160
noHT, web-Stanford, 8, 0.110579, 1.74, 62.63, 64, 16, 160
noHT, web-Stanford, 8, 0.106972, 1.75, 65.03, 64, 16, 160
noHT, web-Stanford, 8, 0.145805, 1.71, 46.68, 256, 16, 8
noHT, web-Stanford, 8, 0.145640, 1.69, 46.11, 256, 16, 8
noHT, web-Stanford, 8, 0.144276, 1.71, 47.27, 256, 16, 8
noHT, web-Stanford, 8, 0.114679, 1.73, 60.00, 256, 16, 40
noHT, web-Stanford, 8, 0.114356, 1.71, 59.70, 256, 16, 40
noHT, web-Stanford, 8, 0.115181, 1.71, 59.02, 256, 16, 40
noHT, web-Stanford, 8, 0.103301, 1.71, 66.14, 256, 16, 80
noHT, web-Stanford, 8, 0.106073, 1.70, 63.99, 256, 16, 80
noHT, web-Stanford, 8, 0.101596, 1.70, 66.84, 256, 16, 80
noHT, web-Stanford, 8, 0.103921, 1.71, 65.47, 256, 16, 160
noHT, web-Stanford, 8, 0.110313, 1.72, 62.06, 256, 16, 160
noHT, web-Stanford, 8, 0.105371, 1.72, 65.21, 256, 16, 160
noHT, web-Stanford, 8, 0.152556, 1.71, 44.56, 0, 64, 8
noHT, web-Stanford, 8, 0.146561, 1.70, 46.12, 0, 64, 8
noHT, web-Stanford, 8, 0.149742, 1.70, 45.24, 0, 64, 8
noHT, web-Stanford, 8, 0.131959, 1.71, 51.67, 0, 64, 40
noHT, web-Stanford, 8, 0.129765, 1.76, 53.96, 0, 64, 40
noHT, web-Stanford, 8, 0.130640, 1.73, 52.74, 0, 64, 40
noHT, web-Stanford, 8, 0.133990, 1.73, 51.43, 0, 64, 80
noHT, web-Stanford, 8, 0.139399, 1.78, 50.85, 0, 64, 80
noHT, web-Stanford, 8, 0.137473, 1.76, 51.14, 0, 64, 80
noHT, web-Stanford, 8, 0.130098, 1.78, 54.60, 0, 64, 160
noHT, web-Stanford, 8, 0.131866, 1.77, 53.38, 0, 64, 160
noHT, web-Stanford, 8, 0.136893, 1.75, 50.93, 0, 64, 160
noHT, web-Stanford, 8, 0.136478, 1.69, 49.42, 4, 64, 8
noHT, web-Stanford, 8, 0.135312, 1.70, 50.17, 4, 64, 8
noHT, web-Stanford, 8, 0.133912, 1.71, 50.90, 4, 64, 8
noHT, web-Stanford, 8, 0.117992, 1.75, 59.14, 4, 64, 40
noHT, web-Stanford, 8, 0.118628, 1.73, 57.99, 4, 64, 40
noHT, web-Stanford, 8, 0.123768, 1.72, 55.43, 4, 64, 40
noHT, web-Stanford, 8, 0.112770, 1.73, 61.20, 4, 64, 80
noHT, web-Stanford, 8, 0.121918, 1.77, 57.92, 4, 64, 80
noHT, web-Stanford, 8, 0.114671, 1.74, 60.52, 4, 64, 80
noHT, web-Stanford, 8, 0.118817, 1.78, 59.55, 4, 64, 160
noHT, web-Stanford, 8, 0.125910, 1.78, 56.35, 4, 64, 160
noHT, web-Stanford, 8, 0.120199, 1.77, 58.84, 4, 64, 160
noHT, web-Stanford, 8, 0.130416, 1.70, 52.07, 16, 64, 8
noHT, web-Stanford, 8, 0.131584, 1.69, 51.23, 16, 64, 8
noHT, web-Stanford, 8, 0.136106, 1.70, 49.70, 16, 64, 8
noHT, web-Stanford, 8, 0.116131, 1.74, 59.59, 16, 64, 40
noHT, web-Stanford, 8, 0.115669, 1.72, 59.35, 16, 64, 40
noHT, web-Stanford, 8, 0.115647, 1.73, 59.45, 16, 64, 40
noHT, web-Stanford, 8, 0.115673, 1.76, 60.73, 16, 64, 80
noHT, web-Stanford, 8, 0.115329, 1.74, 60.18, 16, 64, 80
noHT, web-Stanford, 8, 0.119181, 1.77, 59.06, 16, 64, 80
noHT, web-Stanford, 8, 0.112331, 1.75, 62.05, 16, 64, 160
noHT, web-Stanford, 8, 0.112937, 1.78, 62.83, 16, 64, 160
noHT, web-Stanford, 8, 0.111324, 1.78, 63.78, 16, 64, 160
noHT, web-Stanford, 8, 0.127305, 1.70, 53.25, 64, 64, 8
noHT, web-Stanford, 8, 0.131862, 1.71, 51.57, 64, 64, 8
noHT, web-Stanford, 8, 0.133630, 1.70, 50.73, 64, 64, 8
noHT, web-Stanford, 8, 0.105226, 1.73, 65.45, 64, 64, 40
noHT, web-Stanford, 8, 0.102502, 1.74, 67.59, 64, 64, 40
noHT, web-Stanford, 8, 0.099666, 1.75, 69.90, 64, 64, 40
noHT, web-Stanford, 8, 0.098860, 1.78, 71.92, 64, 64, 80
noHT, web-Stanford, 8, 0.097800, 1.79, 73.01, 64, 64, 80
noHT, web-Stanford, 8, 0.107601, 1.73, 64.23, 64, 64, 80
noHT, web-Stanford, 8, 0.099831, 1.79, 71.32, 64, 64, 160
noHT, web-Stanford, 8, 0.105820, 1.78, 66.85, 64, 64, 160
noHT, web-Stanford, 8, 0.099861, 1.75, 70.03, 64, 64, 160
noHT, web-Stanford, 8, 0.120942, 1.70, 56.03, 256, 64, 8
noHT, web-Stanford, 8, 0.120821, 1.69, 55.61, 256, 64, 8
noHT, web-Stanford, 8, 0.125622, 1.69, 53.73, 256, 64, 8
noHT, web-Stanford, 8, 0.103087, 1.72, 66.54, 256, 64, 40
noHT, web-Stanford, 8, 0.103290, 1.73, 66.71, 256, 64, 40
noHT, web-Stanford, 8, 0.098086, 1.72, 69.76, 256, 64, 40
noHT, web-Stanford, 8, 0.092839, 1.73, 74.40, 256, 64, 80
noHT, web-Stanford, 8, 0.094159, 1.71, 72.24, 256, 64, 80
noHT, web-Stanford, 8, 0.100965, 1.74, 68.62, 256, 64, 80
noHT, web-Stanford, 8, 0.098182, 1.75, 71.16, 256, 64, 160
noHT, web-Stanford, 8, 0.100118, 1.78, 70.93, 256, 64, 160
noHT, web-Stanford, 8, 0.092083, 1.79, 77.39, 256, 64, 160
noHT, web-Stanford, 8, 0.150235, 1.71, 45.40, 0, 256, 8
noHT, web-Stanford, 8, 0.144448, 1.71, 47.22, 0, 256, 8
noHT, web-Stanford, 8, 0.149404, 1.71, 45.52, 0, 256, 8
noHT, web-Stanford, 8, 0.126921, 1.75, 54.84, 0, 256, 40
noHT, web-Stanford, 8, 0.132628, 1.72, 51.68, 0, 256, 40
noHT, web-Stanford, 8, 0.132034, 1.74, 52.55, 0, 256, 40
noHT, web-Stanford, 8, 0.131281, 1.76, 53.55, 0, 256, 80
noHT, web-Stanford, 8, 0.132088, 1.76, 53.24, 0, 256, 80
noHT, web-Stanford, 8, 0.141250, 1.76, 49.79, 0, 256, 80
noHT, web-Stanford, 8, 0.142283, 1.77, 49.44, 0, 256, 160
noHT, web-Stanford, 8, 0.170579, 1.77, 41.43, 0, 256, 160
noHT, web-Stanford, 8, 0.152834, 1.77, 46.14, 0, 256, 160
noHT, web-Stanford, 8, 0.152313, 1.72, 44.98, 4, 256, 8
noHT, web-Stanford, 8, 0.138104, 1.71, 49.25, 4, 256, 8
noHT, web-Stanford, 8, 0.145399, 1.72, 47.24, 4, 256, 8
noHT, web-Stanford, 8, 0.129565, 1.72, 52.89, 4, 256, 40
noHT, web-Stanford, 8, 0.125988, 1.73, 54.69, 4, 256, 40
noHT, web-Stanford, 8, 0.129838, 1.73, 53.13, 4, 256, 40
noHT, web-Stanford, 8, 0.122187, 1.76, 57.25, 4, 256, 80
noHT, web-Stanford, 8, 0.127282, 1.75, 54.84, 4, 256, 80
noHT, web-Stanford, 8, 0.128158, 1.76, 54.69, 4, 256, 80
noHT, web-Stanford, 8, 0.120877, 1.75, 57.55, 4, 256, 160
noHT, web-Stanford, 8, 0.115073, 1.74, 60.24, 4, 256, 160
noHT, web-Stanford, 8, 0.118568, 1.73, 58.31, 4, 256, 160
noHT, web-Stanford, 8, 0.125349, 1.68, 53.57, 16, 256, 8
noHT, web-Stanford, 8, 0.128045, 1.71, 53.16, 16, 256, 8
noHT, web-Stanford, 8, 0.130040, 1.69, 51.91, 16, 256, 8
noHT, web-Stanford, 8, 0.117618, 1.76, 59.52, 16, 256, 40
noHT, web-Stanford, 8, 0.116055, 1.71, 58.84, 16, 256, 40
noHT, web-Stanford, 8, 0.115001, 1.73, 60.00, 16, 256, 40
noHT, web-Stanford, 8, 0.109820, 1.76, 63.74, 16, 256, 80
noHT, web-Stanford, 8, 0.112330, 1.77, 62.79, 16, 256, 80
noHT, web-Stanford, 8, 0.117227, 1.79, 60.81, 16, 256, 80
noHT, web-Stanford, 8, 0.107864, 1.73, 64.05, 16, 256, 160
noHT, web-Stanford, 8, 0.116674, 1.74, 59.45, 16, 256, 160
noHT, web-Stanford, 8, 0.114035, 1.76, 61.36, 16, 256, 160
noHT, web-Stanford, 8, 0.124020, 1.72, 55.18, 64, 256, 8
noHT, web-Stanford, 8, 0.125254, 1.71, 54.29, 64, 256, 8
noHT, web-Stanford, 8, 0.123768, 1.70, 54.77, 64, 256, 8
noHT, web-Stanford, 8, 0.102106, 1.72, 67.13, 64, 256, 40
noHT, web-Stanford, 8, 0.097352, 1.74, 71.09, 64, 256, 40
noHT, web-Stanford, 8, 0.096505, 1.75, 72.19, 64, 256, 40
noHT, web-Stanford, 8, 0.100689, 1.78, 70.35, 64, 256, 80
noHT, web-Stanford, 8, 0.103685, 1.72, 66.19, 64, 256, 80
noHT, web-Stanford, 8, 0.107140, 1.77, 65.96, 64, 256, 80
noHT, web-Stanford, 8, 0.104098, 1.73, 66.19, 64, 256, 160
noHT, web-Stanford, 8, 0.103438, 1.75, 67.52, 64, 256, 160
noHT, web-Stanford, 8, 0.102636, 1.74, 67.55, 64, 256, 160
noHT, web-Stanford, 8, 0.119851, 1.72, 57.31, 256, 256, 8
noHT, web-Stanford, 8, 0.118097, 1.72, 57.97, 256, 256, 8
noHT, web-Stanford, 8, 0.117867, 1.73, 58.33, 256, 256, 8
noHT, web-Stanford, 8, 0.102257, 1.71, 66.50, 256, 256, 40
noHT, web-Stanford, 8, 0.096257, 1.74, 71.90, 256, 256, 40
noHT, web-Stanford, 8, 0.095534, 1.72, 71.63, 256, 256, 40
noHT, web-Stanford, 8, 0.099003, 1.77, 71.33, 256, 256, 80
noHT, web-Stanford, 8, 0.097087, 1.73, 71.09, 256, 256, 80
noHT, web-Stanford, 8, 0.099472, 1.74, 69.84, 256, 256, 80
noHT, web-Stanford, 8, 0.095650, 1.74, 72.62, 256, 256, 160
noHT, web-Stanford, 8, 0.097352, 1.77, 72.61, 256, 256, 160
noHT, web-Stanford, 8, 0.098097, 1.73, 70.31, 256, 256, 160
noHT, web-Stanford, 8, 0.146994, 1.71, 46.29, 0, 1024, 8
noHT, web-Stanford, 8, 0.144672, 1.70, 46.75, 0, 1024, 8
noHT, web-Stanford, 8, 0.145267, 1.70, 46.75, 0, 1024, 8
noHT, web-Stanford, 8, 0.127078, 1.74, 54.45, 0, 1024, 40
noHT, web-Stanford, 8, 0.129092, 1.72, 53.04, 0, 1024, 40
noHT, web-Stanford, 8, 0.128070, 1.72, 53.44, 0, 1024, 40
noHT, web-Stanford, 8, 0.124117, 1.73, 55.59, 0, 1024, 80
noHT, web-Stanford, 8, 0.128999, 1.73, 53.44, 0, 1024, 80
noHT, web-Stanford, 8, 0.129613, 1.74, 53.55, 0, 1024, 80
noHT, web-Stanford, 8, 0.129397, 1.79, 55.20, 0, 1024, 160
noHT, web-Stanford, 8, 0.129253, 1.78, 54.93, 0, 1024, 160
noHT, web-Stanford, 8, 0.126027, 1.79, 56.64, 0, 1024, 160
noHT, web-Stanford, 8, 0.128995, 1.70, 52.38, 4, 1024, 8
noHT, web-Stanford, 8, 0.128909, 1.70, 52.49, 4, 1024, 8
noHT, web-Stanford, 8, 0.132790, 1.70, 51.08, 4, 1024, 8
noHT, web-Stanford, 8, 0.111617, 1.75, 62.52, 4, 1024, 40
noHT, web-Stanford, 8, 0.114801, 1.75, 60.78, 4, 1024, 40
noHT, web-Stanford, 8, 0.116282, 1.72, 59.02, 4, 1024, 40
noHT, web-Stanford, 8, 0.112056, 1.76, 62.63, 4, 1024, 80
noHT, web-Stanford, 8, 0.113475, 1.77, 62.30, 4, 1024, 80
noHT, web-Stanford, 8, 0.111448, 1.76, 62.99, 4, 1024, 80
noHT, web-Stanford, 8, 0.115297, 1.79, 61.84, 4, 1024, 160
noHT, web-Stanford, 8, 0.118010, 1.80, 60.77, 4, 1024, 160
noHT, web-Stanford, 8, 0.116603, 1.79, 61.15, 4, 1024, 160
noHT, web-Stanford, 8, 0.132473, 1.70, 51.11, 16, 1024, 8
noHT, web-Stanford, 8, 0.129450, 1.70, 52.44, 16, 1024, 8
noHT, web-Stanford, 8, 0.132115, 1.70, 51.39, 16, 1024, 8
noHT, web-Stanford, 8, 0.112914, 1.74, 61.51, 16, 1024, 40
noHT, web-Stanford, 8, 0.110310, 1.73, 62.57, 16, 1024, 40
noHT, web-Stanford, 8, 0.116418, 1.77, 60.50, 16, 1024, 40
noHT, web-Stanford, 8, 0.108782, 1.76, 64.31, 16, 1024, 80
noHT, web-Stanford, 8, 0.114405, 1.76, 61.19, 16, 1024, 80
noHT, web-Stanford, 8, 0.113727, 1.76, 61.83, 16, 1024, 80
noHT, web-Stanford, 8, 0.111505, 1.76, 63.03, 16, 1024, 160
noHT, web-Stanford, 8, 0.114958, 1.76, 61.17, 16, 1024, 160
noHT, web-Stanford, 8, 0.112599, 1.77, 62.48, 16, 1024, 160
noHT, web-Stanford, 8, 0.116967, 1.73, 59.11, 64, 1024, 8
noHT, web-Stanford, 8, 0.115481, 1.72, 59.38, 64, 1024, 8
noHT, web-Stanford, 8, 0.122031, 1.72, 56.10, 64, 1024, 8
noHT, web-Stanford, 8, 0.100944, 1.72, 67.90, 64, 1024, 40
noHT, web-Stanford, 8, 0.100496, 1.73, 68.75, 64, 1024, 40
noHT, web-Stanford, 8, 0.101635, 1.73, 67.96, 64, 1024, 40
noHT, web-Stanford, 8, 0.100478, 1.76, 69.89, 64, 1024, 80
noHT, web-Stanford, 8, 0.104797, 1.75, 66.65, 64, 1024, 80
noHT, web-Stanford, 8, 0.105313, 1.79, 67.77, 64, 1024, 80
noHT, web-Stanford, 8, 0.107816, 1.79, 66.15, 64, 1024, 160
noHT, web-Stanford, 8, 0.103524, 1.76, 67.91, 64, 1024, 160
noHT, web-Stanford, 8, 0.106363, 1.79, 67.13, 64, 1024, 160
noHT, web-Stanford, 8, 0.111731, 1.73, 61.62, 256, 1024, 8
noHT, web-Stanford, 8, 0.115626, 1.73, 59.58, 256, 1024, 8
noHT, web-Stanford, 8, 0.117883, 1.72, 58.29, 256, 1024, 8
noHT, web-Stanford, 8, 0.096045, 1.75, 72.47, 256, 1024, 40
noHT, web-Stanford, 8, 0.096940, 1.74, 71.68, 256, 1024, 40
noHT, web-Stanford, 8, 0.092278, 1.71, 73.84, 256, 1024, 40
noHT, web-Stanford, 8, 0.098100, 1.74, 70.75, 256, 1024, 80
noHT, web-Stanford, 8, 0.097400, 1.75, 71.78, 256, 1024, 80
noHT, web-Stanford, 8, 0.096351, 1.75, 72.23, 256, 1024, 80
noHT, web-Stanford, 8, 0.096434, 1.73, 71.48, 256, 1024, 160
noHT, web-Stanford, 8, 0.097439, 1.77, 72.45, 256, 1024, 160
noHT, web-Stanford, 8, 0.093062, 1.75, 74.89, 256, 1024, 160
noHT, web-Stanford, 16, 0.285854, 1.69, 23.63, 0, 1, 16
noHT, web-Stanford, 16, 0.298808, 1.71, 22.76, 0, 1, 16
noHT, web-Stanford, 16, 0.334578, 1.69, 20.09, 0, 1, 16
noHT, web-Stanford, 16, 0.270126, 1.73, 25.59, 0, 1, 80
noHT, web-Stanford, 16, 0.256140, 1.73, 26.95, 0, 1, 80
noHT, web-Stanford, 16, 0.247533, 1.75, 28.17, 0, 1, 80
noHT, web-Stanford, 16, 0.228992, 1.71, 29.74, 0, 1, 160
noHT, web-Stanford, 16, 0.239477, 1.73, 28.74, 0, 1, 160
noHT, web-Stanford, 16, 0.301567, 1.77, 23.41, 0, 1, 160
noHT, web-Stanford, 16, 0.221909, 1.76, 31.61, 0, 1, 320
noHT, web-Stanford, 16, 0.259719, 1.77, 27.22, 0, 1, 320
noHT, web-Stanford, 16, 0.224398, 1.74, 30.97, 0, 1, 320
noHT, web-Stanford, 16, 0.310971, 1.70, 21.76, 4, 1, 16
noHT, web-Stanford, 16, 0.327553, 1.70, 20.74, 4, 1, 16
noHT, web-Stanford, 16, 0.363299, 1.71, 18.71, 4, 1, 16
noHT, web-Stanford, 16, 0.245172, 1.75, 28.42, 4, 1, 80
noHT, web-Stanford, 16, 0.244060, 1.74, 28.46, 4, 1, 80
noHT, web-Stanford, 16, 0.297105, 1.75, 23.46, 4, 1, 80
noHT, web-Stanford, 16, 0.202285, 1.76, 34.58, 4, 1, 160
noHT, web-Stanford, 16, 0.200827, 1.73, 34.41, 4, 1, 160
noHT, web-Stanford, 16, 0.271062, 1.74, 25.61, 4, 1, 160
noHT, web-Stanford, 16, 0.214805, 1.77, 32.90, 4, 1, 320
noHT, web-Stanford, 16, 0.236625, 1.76, 29.69, 4, 1, 320
noHT, web-Stanford, 16, 0.235045, 1.75, 29.73, 4, 1, 320
noHT, web-Stanford, 16, 0.287689, 1.70, 23.53, 16, 1, 16
noHT, web-Stanford, 16, 0.288691, 1.70, 23.50, 16, 1, 16
noHT, web-Stanford, 16, 0.311395, 1.70, 21.75, 16, 1, 16
noHT, web-Stanford, 16, 0.189830, 1.73, 36.24, 16, 1, 80
noHT, web-Stanford, 16, 0.223543, 1.74, 31.01, 16, 1, 80
noHT, web-Stanford, 16, 0.187033, 1.73, 36.78, 16, 1, 80
noHT, web-Stanford, 16, 0.197836, 1.73, 34.85, 16, 1, 160
noHT, web-Stanford, 16, 0.231996, 1.75, 30.01, 16, 1, 160
noHT, web-Stanford, 16, 0.217184, 1.72, 31.50, 16, 1, 160
noHT, web-Stanford, 16, 0.214725, 1.77, 32.92, 16, 1, 320
noHT, web-Stanford, 16, 0.226229, 1.74, 30.70, 16, 1, 320
noHT, web-Stanford, 16, 0.217701, 1.73, 31.64, 16, 1, 320
noHT, web-Stanford, 16, 0.277592, 1.71, 24.62, 64, 1, 16
noHT, web-Stanford, 16, 0.290572, 1.71, 23.41, 64, 1, 16
noHT, web-Stanford, 16, 0.329686, 1.71, 20.71, 64, 1, 16
noHT, web-Stanford, 16, 0.204606, 1.74, 33.80, 64, 1, 80
noHT, web-Stanford, 16, 0.235088, 1.73, 29.36, 64, 1, 80
noHT, web-Stanford, 16, 0.237292, 1.74, 29.15, 64, 1, 80
noHT, web-Stanford, 16, 0.176785, 1.74, 39.31, 64, 1, 160
noHT, web-Stanford, 16, 0.169691, 1.72, 40.41, 64, 1, 160
noHT, web-Stanford, 16, 0.170198, 1.73, 40.45, 64, 1, 160
noHT, web-Stanford, 16, 0.174282, 1.74, 39.87, 64, 1, 320
noHT, web-Stanford, 16, 0.219758, 1.72, 31.15, 64, 1, 320
noHT, web-Stanford, 16, 0.199438, 1.73, 34.66, 64, 1, 320
noHT, web-Stanford, 16, 0.289452, 1.70, 23.41, 256, 1, 16
noHT, web-Stanford, 16, 0.269156, 1.70, 25.22, 256, 1, 16
noHT, web-Stanford, 16, 0.290622, 1.73, 23.78, 256, 1, 16
noHT, web-Stanford, 16, 0.221065, 1.72, 30.99, 256, 1, 80
noHT, web-Stanford, 16, 0.203943, 1.71, 33.45, 256, 1, 80
noHT, web-Stanford, 16, 0.188507, 1.72, 36.41, 256, 1, 80
noHT, web-Stanford, 16, 0.184359, 1.75, 37.81, 256, 1, 160
noHT, web-Stanford, 16, 0.164238, 1.73, 42.07, 256, 1, 160
